zeme,year,co2,population,gdp,primary_energy_consumption,gdp_pc,en_int,co2_int,population_g,gdp_pc_g,en_int_g,co2_int_g,interactions,co2_g
United States,2017,5195.417,332204657.0,18992846546661.7,25822.156,57172.12611700895,1.3595727178946045e-09,0.2011999695145518,0.9190228151046975,1.5245881702988795,-2.037869890006583,-1.3169753222119107,-0.04094028468686339,-0.9521745115017799
United States,2018,5361.236,335056492.0,19556270302218.3,26768.988,58367.08366844091,1.3688186748453539e-09,0.20027787378439557,0.858457261181611,2.090105148418564,0.680063436773537,-0.45829814605887753,0.021312162279440994,3.1916398625942755
United States,2019,5235.912,337790069.0,20061570168697.6,26578.494,59390.64528477183,1.3248461499524529e-09,0.19699806919082777,0.8158555542926216,1.7536624275171109,-3.212443379169183,-1.6376270286844519,-0.05704285981927848,-2.337595285863181
United States,2020,4689.954,339436156.0,19627632559934.5,24630.395,57824.22471203834,1.254883640438508e-09,0.19041326783431609,0.48731065566052223,-2.6374870406318585,-5.2808025683929944,-3.3425715204006057,0.3463698794386687,-10.427180594326268
United States,2021,5020.111,340161438.0,20816096100824.5,25956.828,61194.75571132934,1.2469594622486337e-09,0.1934023294371716,0.21367258236333342,5.828925534369156,-0.6314671683109507,1.5697759073471484,0.058757072704818114,7.039663928473505
United States,2022,5055.403,341534041.0,21339074561820.0,26512.51,62480.08104650394,1.2424395408147803e-09,0.1906799092202134,0.40351516858299075,2.100384780090958,-0.36247541084476476,-1.407646032434462,-0.030766161643758227,0.7030123437509639
United States,2023,4918.407,343477330.0,21955252291273.6,26216.545,63920.528004784486,1.1940898994096324e-09,0.1876069863515578,0.5689883779403493,2.3054498876344587,-3.89150858587779,-1.6115609039370593,-0.08126153801847336,-2.7098927622585145
United States,2024,4904.12,345426566.0,22568462768174.3,26528.611,65335.052336925066,1.175472661674159e-09,0.18486154439069577,0.5675006266061322,2.2129421897683743,-1.559115251261911,-1.463400704980844,-0.0484070908243317,-0.2904802306925802
China,1990,2483.534,1153582725.0,1041271896195.66,7938.25,902.6417209876821,7.623609192760125e-09,0.3128566119736718,,,,,,
China,1991,2619.143,1170788533.0,1138752669458.5,8337.61,972.6373613692542,7.321704021967038e-09,0.3141359454328039,1.4915105459818667,7.754531920481367,-3.9601344082511036,0.4089200643903057,-0.23450424541774328,5.460323877184692
China,1992,2731.29,1184574236.0,1301589870245.13,8773.708,1098.782862811757,6.740762355770054e-09,0.3113039549526836,1.1774716450865697,12.969427913494735,-7.934514485343936,-0.901517486710568,-1.0290471590052803,4.281820427521521
China,1993,2914.284,1197308574.0,1482889338698.69,9457.634,1238.5189339658816,6.377842063588879e-09,0.30814091558205786,1.0750139259317892,12.717350796366045,-5.383965092175624,-1.0160614153156167,-0.6924271837553153,6.6999110310512755
China,1994,3093.891,1209003099.0,1676743149158.28,10048.812,1386.8807702355443,5.9930538586333114e-09,0.3078862456576957,0.9767344236858433,11.978971996382072,-6.03320372500794,-0.08264722777275857,-0.6768665478819624,6.1629889194052545
China,1995,3351.197,1220133929.0,1861735071148.11,10352.658,1525.8448494043232,5.560757897532455e-09,0.3237040188133328,0.9206618253672527,10.01990092812215,-7.213283432754592,5.137538093605887,-0.548234832730687,8.31658258161001
China,1996,3499.311,1230944809.0,2047465483836.55,10907.45,1663.328419655044,5.327293713182198e-09,0.3208184314390623,0.8860404372871056,9.01032436583531,-4.19842382373552,-0.8914277261211523,-0.3867790508300111,4.419734202435732
China,1997,3512.35,1241139623.0,2237626840759.87,10981.134,1802.880835720342,4.90749118663188e-09,0.3198531226374252,0.8282104872177065,8.389949598422653,-7.880221162042023,-0.30088944619144353,-0.6644332681016945,0.3726162093051988
China,1998,3355.336,1250847122.0,2414864610327.86,11000.566,1930.5833365684955,4.5553551751733535e-09,0.30501485105402754,0.7821439925135731,7.083246896744,-7.175479243197691,-4.63908917350726,-0.5211628429598996,-4.4703403704072775
China,1999,3549.949,1260176650.0,2601702759078.63,11386.068,2064.5540123907467,4.376390792633158e-09,0.3117800631438351,0.7458567746538636,6.939388385086587,-3.928659251764821,2.217994325990791,-0.17447556486620552,5.8001046691002145
China,2000,3643.81,1269581174.0,2825096197799.54,11800.284,2225.2190373134345,4.176949446603344e-09,0.3087900257315841,0.7462861655149755,7.782069345651954,-4.557210621262087,-0.9590213633613898,-0.3681137111911861,2.644009815352266
China,2001,3724.114,1278725061.0,3059936242478.58,12470.063,2392.9586865886727,4.075268898380418e-09,0.2986443612995379,0.7202286224196941,7.538118561027352,-2.434325565170803,-3.2856192190823252,-0.3345553270359245,2.203847072157994
China,2002,4098.181,1286866835.0,3342778183071.46,13580.491,2597.6100185000573,4.0626360040203975e-09,0.3017697224643792,0.6367102865437513,8.55223005137331,-0.30998922218460345,1.046516047127577,0.11898904873820548,10.044456211598241
China,2003,4835.251,1294517323.0,3681006926650.74,15818.756,2843.5362441656102,4.297399139749271e-09,0.30566569204304056,0.5945050250673267,9.467403648510665,5.778591424300661,1.2910405811574543,0.8537557244170593,17.985296403453166
China,2004,5210.961,1302100316.0,4053944733453.66,18509.137,3113.3889483317353,4.565710244459003e-09,0.2815345199508762,0.5857776381413382,9.490039197489075,6.243569563458928,-7.894628910059842,-0.654530048923494,7.770227440106003
China,2005,5881.991,1310027135.0,4518455387849.41,21027.164,3449.131141737312,4.6536177067376165e-09,0.27973296826904476,0.6087717591798825,10.783817858204948,1.9253841696436735,-0.6399043648877556,0.1992098359462009,12.877279258086949
China,2006,6486.185,1318054030.0,5091154930758.42,23048.334,3862.629918713135,4.527132706324168e-09,0.2814166525007838,0.6127273844598546,11.988491013639614,-2.7179929333327135,0.6018898101848524,-0.21318524309673847,10.27193003185487
China,2007,6974.663,1325813576.0,5811552614974.09,25049.576,4383.385960270247,4.310307014249011e-09,0.2784343734999746,0.588712285186066,13.481903586834076,-4.789470646006522,-1.059737927484905,-0.6903547614826921,7.5310525370460235
China,2008,7492.404,1333821011.0,6373544042638.01,26020.463,4778.410288993423,4.0825736553991284e-09,0.2879427625865074,0.6039638713127848,9.011853674386948,-5.2834602754987525,3.4149480062430904,-0.32413658714680604,7.423168689297266
China,2009,7881.491,1342522717.0,6972829250985.1,27158.898,5193.825894109693,3.894961001112006e-09,0.2901992194234096,0.652389333219161,8.693594312592555,-4.595450569250814,0.7836477002002296,-0.3410945523664166,5.193086224394716
China,2010,8610.048,1351561505.0,7711689202853.29,29055.609,5705.762685844837,3.76773599605772e-09,0.29632997883472345,0.6732689052888485,9.856641369433095,-3.2663999721168846,2.1126036877338716,-0.13221584974598777,9.243898140592943
China,2011,9520.153,1360250658.0,8441318020902.42,31336.537,6205.707728393115,3.7122801110447872e-09,0.3038036079098338,0.642897342655524,8.762107190131974,-1.471862282043046,2.522063108329209,0.11506091586463008,10.57026627493829
China,2012,9767.311,1369520866.0,9104482675356.36,32624.18,6647.932792691279,3.5833095809282822e-09,0.2993887049421625,0.6815073343636735,7.126102028215775,-3.474159445371361,-1.4532095250763377,-0.28408463707194587,2.5961557550598036
China,2013,9942.371,1379008040.0,9812695262900.89,33852.566,7115.763634634713,3.449874381403371e-09,0.293696229703828,0.6927367253417138,7.037237838170762,-3.7237976934815675,-1.9013660650404995,-0.312505839990318,1.792304965000091
China,2014,9976.027,1387951970.0,10544908798424.0,34729.066,7597.459441211067,3.2934439418945442e-09,0.28725295981181875,0.6485770742859387,6.769418312769493,-4.534380740124011,-2.193855160655911,-0.3512486823636367,0.3385108039118734
China,2015,9858.04,1396134171.0,11280814787468.9,35135.988,8080.036304382454,3.1146675716217067e-09,0.2805681741466898,0.5895161487468492,6.351818879792015,-5.428249984725619,-2.3271424842787436,-0.3686478589487785,-1.1827052994142773
China,2016,9748.175,1404052628.0,12045152668727.3,35277.711,8578.846995133646,2.928789029929952e-09,0.2763267435350326,0.567170202153866,6.173371900329805,-5.967845280996508,-1.5117290564251928,-0.37543879581455375,-1.114471030752584
China,2017,10000.014,1412354730.0,12875216222853.4,36649.383,9116.134884083547,2.8465062151692376e-09,0.27285627155032866,0.5912956419465543,6.262938239307414,-2.809448339223075,-1.2559305481280592,-0.20540732292851915,2.583447670974315
China,2018,10346.79,1419008954.0,13745158275136.7,38409.82,9686.449290112583,2.794425442846929e-09,0.2693787682420798,0.4711439597048006,6.2560988103059545,-1.8296384544943756,-1.2744817220033844,-0.15536744837018057,3.4677551451428146
China,2019,10713.515,1423520357.0,14579283528148.4,40188.723,10241.710598978389,2.756563648851958e-09,0.26658012995337027,0.3179263236699814,5.732351372887345,-1.354904425590897,-1.0389231144581124,-0.11211418370903337,3.544335972799284
China,2020,10896.521,1426106093.0,14920466234565.3,41493.891,10462.38166136585,2.7810049865515414e-09,0.26260542786888796,0.18164376696720996,2.1546309110655137,0.8866596535785698,-1.4909971291474533,-0.023758327463430096,1.70817887500041
China,2021,11284.401,1426437269.0,16199162892908.6,43847.18,11356.379453170752,2.7067559163316205e-09,0.2573575085102394,0.023222395698718756,8.544878410487966,-2.669864692043933,-1.998404755467853,-0.34016309391408095,3.559668264760818
China,2022,11711.808,1425179562.0,16706875253648.5,44516.492,11722.645832924525,2.6645612254917834e-09,0.26308919400028197,-0.08817121000223027,3.225203783160935,-1.5588657471938716,2.227129693328722,-0.01770513539998131,3.7875913838935737
China,2023,12172.009,1422584930.0,17611526369126.6,47072.012,12379.94723388965,2.6727957028482376e-09,0.2585827221492041,-0.18205649794463818,5.607107903226183,0.3090368979956404,-1.7129064795694537,-0.09180559076403849,3.929376232943693
China,2024,12289.037,1419321284.0,18488114837769.3,48987.102,13026.025217958544,2.649653706170433e-09,0.2508627066773617,-0.22941660151004628,5.218745862666352,-0.8658348504954394,-2.98551094507693,-0.17653166251674346,0.9614518030671926
India,1990,577.987,864972221.0,465242841648.51,2300.701,537.8702695337889,4.945161524351136e-09,0.25122212751678724,,,,,,
India,1991,615.388,883927605.0,470159674247.956,2427.663,531.8983948328619,5.1634862217461944e-09,0.2534898789494259,2.191444249861063,-1.110281612349262,4.414915393965924,0.9026877747809525,0.07214097884203952,6.470906785100716
India,1992,655.424,902957075.0,495935689518.468,2552.772,549.2350669254881,5.147385142776537e-09,0.25674991734475305,2.1528312830551233,3.2593954524104074,-0.3118257370736677,1.2860625476797116,0.11935067195021354,6.505814218021788
India,1993,677.262,922118380.0,519496484311.542,2616.248,563.3728766056502,5.036122628369967e-09,0.25886766086395474,2.1220615608997795,2.5740908640999205,-2.1615346689708548,0.8248273421479047,-0.027556122490779433,3.3318889756859704
India,1994,714.043,941163772.0,554089360749.644,2757.121,588.7278890603579,4.975950081896192e-09,0.2589813794896923,2.0653955514909006,4.500573866365909,-1.1948189294439637,0.0439292514785361,0.01575795659832746,5.43083769648971
India,1995,760.48,960301046.0,596058814154.216,2963.118,620.6999530376602,4.971183932922036e-09,0.2566485708635296,2.033362797139193,5.4307031434049025,-0.09578369749922988,-0.9007630705957892,0.03587067942258937,6.503389851871666
India,1996,823.602,979678460.0,641058406947.109,3081.631,654.3559270937824,4.807098645933914e-09,0.26726171952449856,2.017847848933818,5.422261414941687,-3.300728542781428,4.135284535292572,0.02561877475157992,8.300284031138228
India,1997,857.976,999133764.0,667020123972.214,3252.01,667.5984217586846,4.875430115412034e-09,0.2638294470189206,1.985886675511872,2.0237448942682645,1.4214700906110656,-1.2842364823830943,0.026752661676598954,4.173617839684707
India,1998,875.783,1018665080.0,708271422053.216,3449.497,695.2937093447986,4.870303802460665e-09,0.25388716093969643,1.954824939736488,4.148495065814428,-0.10514586057062125,-3.768452002445022,-0.15425616213489146,2.0754659804003817
India,1999,961.194,1038225822.0,770923380745.097,3546.363,742.5392091096508,4.6001497536271915e-09,0.2710365520957668,1.9202328993156437,6.795042027544507,-5.546965031154338,6.754729578524743,-0.1705094525242714,9.752530021706285
India,2000,987.065,1057922731.0,800534479623.61,3725.401,756.7041109579958,4.653642153866482e-09,0.2649553699051458,1.8971700166401817,1.9076301526662398,1.1628404096434508,-2.24367604428215,-0.03241631443329229,2.69154822023443
India,2001,1001.198,1077898579.0,839151992864.812,3740.874,778.5073746393834,4.457921844681429e-09,0.2676374558458799,1.8882142726168505,2.881346006404595,-4.205744720238935,1.012278385485943,-0.14427334481452725,1.4318205994539257
India,2002,1032.75,1097600380.0,871073127580.09,3870.809,793.6159129063803,4.443724501929492e-09,0.26680469121571226,1.8277972885239357,1.9407058634473895,-0.3184744651563376,-0.31115399282796163,0.012549899350167149,3.151424593337193
India,2003,1068.398,1116803000.0,939542798342.002,4008.71,841.2788990914261,4.266660344876374e-09,0.26651915454098696,1.7495092339527174,6.00580021266135,-3.9845889855736005,-0.1070208598747846,-0.21194457816884338,3.4517550229968386
India,2004,1134.611,1135991509.0,1013982178697.24,4352.651,892.5966177245784,4.292630670878523e-09,0.26067125528786944,1.7181641704042683,6.099965028075127,0.6086804175386318,-2.1941759732763133,-0.035224063165538944,6.197409579576174
India,2005,1195.393,1154676321.0,1094324353140.52,4608.417,947.7325664674473,4.2111984319590875e-09,0.2593934099279644,1.6448020827592336,6.177028642952109,-1.8970241132524435,-0.4902133756535143,-0.07751490775692638,5.357078329048459
India,2006,1293.321,1172878888.0,1182534912713.8,4854.867,1008.2327551570696,4.10547455961242e-09,0.26639679315622855,1.5764216056873614,6.383677297819257,-2.5105412165886354,2.699907923724454,0.042651960733664396,8.192117571376102
India,2007,1393.485,1190676028.0,1273126725479.64,5268.96,1069.246961844133,4.138598220075039e-09,0.2644705976131912,1.517389406705738,6.051599333088342,0.8068168486165428,-0.723055078935475,0.091962520004774,7.744713029479922
India,2008,1490.366,1207930960.0,1312424303406.43,5576.529,1086.506056113033,4.249029056781394e-09,0.26725692630666853,1.449171025050644,1.614135450909604,2.6683149905851966,1.0535495131116734,0.16725405541682115,6.952425035073939
India,2009,1613.328,1225524764.0,1415605643155.69,5988.39,1155.1016223738177,4.230267114964722e-09,0.2694093070090625,1.4565239721978873,6.3134085516453275,-0.4415583317023408,0.8053601199933702,0.11672228711720933,8.250456599251454
India,2010,1678.53,1243481565.0,1535897931732.14,6247.89,1235.159390346201,4.067907034000506e-09,0.26865549809615724,1.465233631133711,6.930798677943062,-3.8380574217136587,-0.27980062057764155,-0.23671462559657908,4.041459641188894
India,2011,1765.695,1261224956.0,1616399198833.92,6587.01,1281.6105415170043,4.0751133783980524e-09,0.2680571306252761,1.4269122678951751,3.7607414503632253,0.17715115751943955,-0.22272667975213878,0.050858480709292664,5.192936676734994
India,2012,1926.986,1278674501.0,1704596203504.32,6937.768,1333.0962666192404,4.070036050612627e-09,0.2777530179735039,1.3835394643110677,4.017267604657326,-0.12459353431343301,3.6170973424996866,0.24139245496105488,9.134703332115702
India,2013,1995.337,1295829507.0,1813453530766.63,7163.062,1399.4538023485754,3.949956190480296e-09,0.2785592250911691,1.3416241574054855,4.977700214975411,-2.95033898076299,0.29026043480906427,-0.11220396935068822,3.547041857076283
India,2014,2148.052,1312277184.0,1947834564908.95,7652.732,1484.3164147468328,3.928840846069348e-09,0.280690869613623,1.2692778572451546,6.06398097999663,-0.5345716102329701,0.7652392491242166,0.08966787910621488,7.653594355239246
India,2015,2231.817,1328024494.0,2103588360044.94,7892.49,1583.9981638508393,3.75191750910401e-09,0.2827772984191301,1.1999987648950938,6.71566709858209,-4.503194298194679,0.7433190856471761,-0.2562109387067135,3.899579712222967
India,2016,2352.54,1343944296.0,2277267041550.36,8262.856,1694.4653497382453,3.6284088994563677e-09,0.284712694981009,1.1987581608566389,6.973946587087609,-3.2918796681416618,0.6844243058756083,-0.15606933193723638,5.4091800537409584
India,2017,2425.722,1359657398.0,2432016068497.75,8571.671,1788.6977058155571,3.5245124861755945e-09,0.282992896017591,1.1691780713506628,5.561185189881179,-2.8634152368091637,-0.6040471653477653,-0.15213547357667556,3.1107653854982376
India,2018,2595.227,1374659067.0,2588974770244.57,9063.36,1883.3577229404546,3.5007525388684348e-09,0.2863427029269498,1.1033418434722497,5.292119334481793,-0.6741342923412774,1.183707067032036,0.0827824583041652,6.987816410948966
India,2019,2611.175,1389030307.0,2689205295885.31,9281.595,1936.0306843796677,3.451426714874298e-09,0.2813282630840928,1.0454403091643139,2.796758194028892,-1.4090063049723822,-1.75120224528168,-0.06747723401320238,0.6145127189259414
India,2020,2422.732,1402617694.0,2533830417086.54,8792.22,1806.5011071267293,3.4699322972488065e-09,0.27555406939316807,0.9781922634464202,-6.690471297692346,0.5361719631698181,-2.0524755058821675,0.011793200528120273,-7.216789376430155
India,2021,2675.778,1414203896.0,2779348258938.77,9544.969,1965.3094343750627,3.4342472086044106e-09,0.28033385964899415,0.826041340385375,8.790934399200045,-1.0284087869002367,1.7346106578473908,0.12147743179152748,10.444655042324102
India,2022,2831.132,1425423209.0,2990839011962.46,10059.478,2098.2112491774783,3.3634301143475464e-09,0.2814392555955687,0.7933306527957651,6.7623862419749825,-2.0620849331822733,0.3943141038897702,-0.08200850264603599,5.8059375628322085
India,2023,3062.756,1438069597.0,3265719695911.24,10827.859,2270.905179223562,3.315611873718599e-09,0.2828588735778698,0.8872023354293601,8.23053113044654,-1.4217105455816337,0.5044136360071727,-0.01911544516993935,8.181321111131501
India,2024,3193.478,1450935785.0,3477820532826.48,11336.057,2396.950002047458,3.2595290334855222e-09,0.28170976910225487,0.8946846541252551,5.550422094989971,-1.691477843882172,-0.4062465713307706,-0.07926564422799931,4.268116689674284
Germany,1990,1054.796,79707963.0,2364190062225.0,4192.642,29660.650871544665,1.7733946466445243e-09,0.25158265361077814,,,,,,
Germany,1991,1016.93,80303190.0,2484959073005.6,4090.643,30944.711822850375,1.6461611156646931e-09,0.24859905887656292,0.7467597685315353,4.329173209538673,-7.1745751133608255,-1.1859302266646443,-0.3053161093700134,-3.5898884713252754
Germany,1992,969.464,80934901.0,2534996542114.29,4009.338,31321.426366040654,1.5815950567948506e-09,0.2418015143647156,0.7866574167227913,1.2173793872984229,-3.9222199003146607,-2.7343404044109954,-0.015054405346115018,-4.667577906050557
